label,C,E,filteredDmvId,pairStart,Dmod30,P29Survivors,S17Survivors,tail1P29,tail2P29,tail4P29,firstBothG,trueK,K13_430Miss,K13_431Miss,fullCoverageBeforeRescue,verdict,legacyDmvId
small,1052,2104,P|29 / D18 / P29_LOW / TAIL_WEAK / KLOW,P|29,18,0,1,0,0,0,39,0.8054522252005722,false,false,false,RESCUED,P|3 / D18 / P29_LOW / TAIL_WEAK / KLOW / 3|P;5|3
small,1053,2106,P|29 / D8 / P29_LOW / TAIL_WEAK / KLOW,P|29,8,0,1,0,0,0,34,0.7019974023869087,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3;P|5
small,1054,2108,OPEN_AT_FIRST_SURVIVOR / D0 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,0,0,0,0,0,0,15,0.3096202701806755,false,false,false,RESCUED,3|5 / D0 / P29_LOW / TAIL_WEAK / KLOW / 7|3;3|11
small,1055,2110,OPEN_AT_FIRST_SURVIVOR / D12 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,12,0,0,0,0,0,6,0.12381436744635509,false,false,false,RESCUED,5|5 / D12 / P29_LOW / TAIL_WEAK / KLOW / 3|7;P|3
small,1056,2112,OPEN_AT_FIRST_SURVIVOR / D10 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,10,0,0,0,0,0,5,0.10315056046140622,false,false,false,RESCUED,5|7 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 5|7;3|3
small,1057,2114,OPEN_AT_FIRST_SURVIVOR / D12 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,12,0,0,0,0,0,6,0.12374702328719019,false,false,false,RESCUED,7|7 / D12 / P29_LOW / TAIL_WEAK / KLOW / 5|3;3|P
small,1058,2116,OPEN_AT_FIRST_SURVIVOR / D18 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,18,0,0,0,0,0,39,0.8041372270109146,false,false,false,RESCUED,7|3 / D18 / P29_LOW / TAIL_WEAK / KLOW / 3|P;P|3
small,1059,2118,OPEN_AT_FIRST_SURVIVOR / D20 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,20,0,0,0,0,0,10,0.2061331020102827,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3;P|11
small,1060,2120,OPEN_AT_FIRST_SURVIVOR / D18 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,18,0,0,0,0,0,9,0.18546952226888883,false,false,false,RESCUED,3|P / D18 / P29_LOW / TAIL_WEAK / KLOW / 5|3;3|11
small,1061,2122,P|29 / D0 / P29_LOW / TAIL_WEAK / KLOW,P|29,0,0,1,0,0,0,30,0.6180644017687094,false,false,false,RESCUED,OPEN_AT_G0 / D0 / P29_LOW / TAIL_WEAK / KLOW / 
small,1062,2124,OPEN_AT_FIRST_SURVIVOR / D2 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,2,0,0,0,0,0,1,0.02059657627071642,false,false,false,RESCUED,OPEN_AT_G0 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 
small,1063,2126,OPEN_AT_FIRST_SURVIVOR / D18 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,18,0,0,0,0,0,24,0.4941843195438297,false,false,false,RESCUED,OPEN_AT_G0 / D0 / P29_LOW / TAIL_WEAK / KLOW / 
small,1064,2128,OPEN_AT_FIRST_SURVIVOR / D6 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,6,0,0,0,0,0,33,0.6793201086875078,false,false,false,RESCUED,P|3 / D6 / P29_LOW / TAIL_WEAK / KLOW / 3|P;P|3
small,1065,2130,OPEN_AT_FIRST_SURVIVOR / D8 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,8,0,0,0,0,0,4,0.08231963930961425,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3;P|11
small,1066,2132,OPEN_AT_FIRST_SURVIVOR / D6 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,6,0,0,0,0,0,3,0.06172310778650265,false,false,false,RESCUED,3|11 / D6 / P29_LOW / TAIL_WEAK / KLOW / 3|11
small,1067,2134,P|29 / D12 / P29_LOW / TAIL_WEAK / KLOW,P|29,12,0,1,0,0,0,36,0.740478100537477,false,false,false,RESCUED,11|11 / D12 / P29_LOW / TAIL_WEAK / KLOW / 3|7;P|3
small,1068,2136,P|29 / D8 / P29_LOW / TAIL_WEAK / KLOW,P|29,8,0,1,0,0,0,19,0.39070289763447225,false,false,false,RESCUED,11|P / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3;P|5
small,1069,2138,OPEN_AT_FIRST_SURVIVOR / D6 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,6,0,0,0,0,0,18,0.37004025730201506,false,false,false,RESCUED,OPEN_AT_G0 / D0 / P29_LOW / TAIL_WEAK / KLOW / 
small,1070,2140,OPEN_AT_FIRST_SURVIVOR / D12 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,12,0,0,0,0,0,21,0.43159790353057215,false,false,false,RESCUED,P|3 / D12 / P29_LOW / TAIL_WEAK / KLOW / 3|P;P|3
small,1071,2142,P|29 / D10 / P29_LOW / TAIL_WEAK / KLOW,P|29,10,0,2,0,0,0,20,0.4109355505856187,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 5|P;3|3
small,1072,2144,P|23 / D12 / P29_LOW / TAIL_WEAK / KLOW,P|23,12,0,1,0,0,0,21,0.4313669069153046,false,false,false,RESCUED,3|29 / D12 / P29_LOW / TAIL_WEAK / KLOW / 5|3;3|P
small,1073,2146,OPEN_AT_FIRST_SURVIVOR / D18 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,18,0,0,0,0,0,24,0.4928590166585782,false,false,false,RESCUED,29|29 / D18 / P29_LOW / TAIL_WEAK / KLOW / 3|P;P|3
small,1074,2148,OPEN_AT_FIRST_SURVIVOR / D26 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,26,0,0,0,0,0,13,0.26689403974590326,false,false,false,RESCUED,29|5 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3;P|5
small,1075,2150,P|23 / D24 / P29_LOW / TAIL_WEAK / KLOW,P|23,24,0,1,0,0,0,12,0.24629803717912407,false,false,false,RESCUED,5|5 / D24 / P29_LOW / TAIL_WEAK / KLOW / 11|3;3|5
small,1076,2152,OPEN_AT_FIRST_SURVIVOR / D0 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,0,0,0,0,0,0,15,0.3077905408460311,false,false,false,RESCUED,5|3 / D0 / P29_LOW / TAIL_WEAK / KLOW / 3|P;P|3
small,1077,2154,29|23 / D28 / P29_LOW / TAIL_WEAK / KLOW,29|23,28,0,1,0,0,0,14,0.2871947345035934,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 11|P;3|3
small,1078,2156,OPEN_AT_FIRST_SURVIVOR / D18 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,18,0,0,0,0,0,9,0.18457611361136791,false,false,false,RESCUED,3|13 / D18 / P29_LOW / TAIL_WEAK / KLOW / 29|3;3|5
small,1079,2158,OPEN_AT_FIRST_SURVIVOR / D6 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,6,0,0,0,0,0,18,0.36905421158503093,false,false,false,RESCUED,13|13 / D6 / P29_LOW / TAIL_WEAK / KLOW / 3|P;P|3
small,1080,2160,29|P / D22 / P29_LOW / TAIL_WEAK / KLOW,29|P,22,0,1,0,0,0,11,0.22547331016357075,false,false,false,RESCUED,13|23 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 29|P;3|3
small,1081,2162,OPEN_AT_FIRST_SURVIVOR / D24 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,24,0,0,0,0,0,12,0.24590571289157184,false,false,false,RESCUED,23|23 / D24 / P29_LOW / TAIL_WEAK / KLOW / 29|3;3|P
small,1082,2164,29|P / D12 / P29_LOW / TAIL_WEAK / KLOW,29|P,12,0,1,0,0,0,21,0.4302210991569637,false,false,false,RESCUED,23|3 / D12 / P29_LOW / TAIL_WEAK / KLOW / 3|7;P|3
small,1083,2166,29|P / D28 / P29_LOW / TAIL_WEAK / KLOW,29|P,28,0,1,0,0,0,14,0.2867382340812635,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 29|P;3|3
small,1084,2168,23|P / D6 / P29_LOW / TAIL_WEAK / KLOW,23|P,6,0,1,0,0,0,33,0.6757044691760089,false,false,false,RESCUED,3|5 / D6 / P29_LOW / TAIL_WEAK / KLOW / 5|3;3|5
small,1085,2170,29|P / D18 / P29_LOW / TAIL_WEAK / KLOW,29|P,18,0,1,0,0,0,24,0.4912917768975577,false,false,false,RESCUED,5|5 / D18 / P29_LOW / TAIL_WEAK / KLOW / 3|5;P|3
small,1086,2172,23|P / D4 / P29_LOW / TAIL_WEAK / KLOW,23|P,4,0,1,0,0,0,17,0.34790662374377795,false,false,false,RESCUED,5|P / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 29|7;3|3
small,1087,2174,23|P / D12 / P29_LOW / TAIL_WEAK / KLOW,23|P,12,0,1,0,0,0,36,0.7365494671193099,false,false,false,RESCUED,OPEN_AT_G0 / D0 / P29_LOW / TAIL_WEAK / KLOW / 
small,1088,2176,29|P / D0 / P29_LOW / TAIL_WEAK / KLOW,29|P,0,0,1,0,0,0,75,1.5340744803646615,false,false,false,RESCUED,P|3 / D0 / P29_LOW / TAIL_WEAK / KLOW / 3|19;5|3
small,1089,2178,OPEN_AT_FIRST_SURVIVOR / D4 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,4,0,0,0,0,0,2,0.04089790490582014,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3
small,1090,2180,OPEN_AT_FIRST_SURVIVOR / D6 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,6,0,0,0,0,0,3,0.06133075664430739,false,false,false,RESCUED,3|P / D6 / P29_LOW / TAIL_WEAK / KLOW / 3|P
small,1091,2182,29|P / D0 / P29_LOW / TAIL_WEAK / KLOW,29|P,0,0,2,0,0,0,60,1.2262935404681181,false,false,false,RESCUED,OPEN_AT_G0 / D0 / P29_LOW / TAIL_WEAK / KLOW / 
small,1092,2184,OPEN_AT_FIRST_SURVIVOR / D2 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,2,0,0,0,0,0,1,0.020432872816089093,false,false,false,RESCUED,OPEN_AT_G0 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 
small,1093,2186,OPEN_AT_FIRST_SURVIVOR / D18 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,18,0,0,0,0,0,24,0.49026064697028865,false,false,false,RESCUED,OPEN_AT_G0 / D0 / P29_LOW / TAIL_WEAK / KLOW / 
small,1094,2188,OPEN_AT_FIRST_SURVIVOR / D6 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,6,0,0,0,0,0,3,0.06126656424500925,false,false,false,RESCUED,P|3 / D6 / P29_LOW / TAIL_WEAK / KLOW / P|3
small,1095,2190,OPEN_AT_FIRST_SURVIVOR / D4 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,4,0,0,0,0,0,2,0.040833712348090266,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3
small,1096,2192,OPEN_AT_FIRST_SURVIVOR / D24 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,24,0,0,0,0,0,27,0.5511113428996289,false,false,false,RESCUED,3|P / D24 / P29_LOW / TAIL_WEAK / KLOW / 29|3;3|19
small,1097,2194,OPEN_AT_FIRST_SURVIVOR / D12 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,12,0,0,0,0,0,6,0.12243727919629262,false,false,false,RESCUED,OPEN_AT_G0 / D0 / P29_LOW / TAIL_WEAK / KLOW / 
small,1098,2196,OPEN_AT_FIRST_SURVIVOR / D10 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,10,0,0,0,0,0,5,0.1020045105053024,false,false,false,RESCUED,P|7 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / P|7;3|3
small,1099,2198,23|P / D0 / P29_LOW / TAIL_WEAK / KLOW,23|P,0,0,1,0,0,0,30,0.6118679372391915,false,false,false,RESCUED,7|7 / D0 / P29_LOW / TAIL_WEAK / KLOW / 29|3;3|7
small,1100,2200,OPEN_AT_FIRST_SURVIVOR / D6 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,6,0,0,0,0,0,3,0.06117090181380744,false,false,false,RESCUED,7|3 / D6 / P29_LOW / TAIL_WEAK / KLOW / 7|3
small,1101,2202,OPEN_AT_FIRST_SURVIVOR / D16 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,16,0,0,0,0,0,8,0.16308008140384633,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / P|5;3|3
small,1102,2204,OPEN_AT_FIRST_SURVIVOR / D0 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,0,0,0,0,0,0,15,0.3056958990778371,false,false,false,RESCUED,3|P / D0 / P29_LOW / TAIL_WEAK / KLOW / P|3;3|5
small,1103,2206,OPEN_AT_FIRST_SURVIVOR / D12 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,12,0,0,0,0,0,6,0.1222466992701458,false,false,false,RESCUED,OPEN_AT_G0 / D0 / P29_LOW / TAIL_WEAK / KLOW / 
small,1104,2208,OPEN_AT_FIRST_SURVIVOR / D26 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,26,0,0,0,0,0,13,0.2647993397356464,false,false,false,RESCUED,P|5 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3;P|5
small,1105,2210,OPEN_AT_FIRST_SURVIVOR / D24 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,24,0,0,0,0,0,12,0.24436700272606712,false,false,false,RESCUED,5|5 / D24 / P29_LOW / TAIL_WEAK / KLOW / P|3;3|5
small,1106,2212,OPEN_AT_FIRST_SURVIVOR / D6 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,6,0,0,0,0,0,3,0.061075981816964456,false,false,false,RESCUED,5|3 / D6 / P29_LOW / TAIL_WEAK / KLOW / 5|3
small,1107,2214,OPEN_AT_FIRST_SURVIVOR / D20 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,20,0,0,0,0,0,10,0.20353411099936639,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3;7|5
small,1108,2216,OPEN_AT_FIRST_SURVIVOR / D0 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,0,0,0,0,0,0,15,0.3052225254233428,false,false,false,RESCUED,3|P / D0 / P29_LOW / TAIL_WEAK / KLOW / P|3;3|19
small,1109,2218,P|19 / D6 / P29_LOW / TAIL_WEAK / KLOW,P|19,6,0,1,0,0,0,78,1.5867487252837766,false,false,false,RESCUED,OPEN_AT_G0 / D0 / P29_LOW / TAIL_WEAK / KLOW / 
small,1110,2220,OPEN_AT_FIRST_SURVIVOR / D14 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,14,0,0,0,0,0,7,0.14236392188573996,false,false,false,RESCUED,P|11 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3;5|5
small,1111,2222,OPEN_AT_FIRST_SURVIVOR / D6 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,6,0,0,0,0,0,18,0.36598465079773923,false,false,false,RESCUED,11|11 / D6 / P29_LOW / TAIL_WEAK / KLOW / P|3;3|7
small,1112,2224,P|19 / D12 / P29_LOW / TAIL_WEAK / KLOW,P|19,12,0,2,0,0,0,51,1.0366905038062677,false,false,false,RESCUED,11|3 / D12 / P29_LOW / TAIL_WEAK / KLOW / 3|19;P|3
small,1113,2226,OPEN_AT_FIRST_SURVIVOR / D8 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,8,0,0,0,0,0,4,0.08128822261425937,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3;11|5
small,1114,2228,23|31 / D24 / P29_LOW / TAIL_WEAK / KLOW,23|31,24,0,4,0,0,0,117,2.377071824888965,false,false,false,RESCUED,3|5 / D24 / P29_LOW / TAIL_WEAK / KLOW / 7|3;3|P
small,1115,2230,P|19 / D12 / P29_LOW / TAIL_WEAK / KLOW,P|19,12,0,1,0,0,0,66,1.340569389558967,false,false,false,RESCUED,5|5 / D12 / P29_LOW / TAIL_WEAK / KLOW / 3|11;P|3
small,1116,2232,OPEN_AT_FIRST_SURVIVOR / D14 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,14,0,0,0,0,0,7,0.142145277952692,false,false,false,RESCUED,5|P / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3;11|19
small,1117,2234,P|31 / D18 / P29_LOW / TAIL_WEAK / KLOW,P|31,18,1,2,1,1,1,54,1.0962694317777217,false,false,false,RESCUED,OPEN_AT_G0 / D0 / P29_LOW / TAIL_WEAK / KLOW / 
small,1118,2236,29|P / D18 / P29_LOW / TAIL_WEAK / KLOW,29|P,18,0,1,0,0,0,69,1.400431582204195,false,false,false,RESCUED,P|3 / D18 / P29_LOW / TAIL_WEAK / KLOW / 3|7;P|3
small,1119,2238,P|19 / D20 / P29_LOW / TAIL_WEAK / KLOW,P|19,20,0,1,0,0,0,10,0.2029094060440994,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3;11|7
small,1120,2240,OPEN_AT_FIRST_SURVIVOR / D6 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,6,0,0,0,0,0,3,0.06085733373381467,false,false,false,RESCUED,3|19 / D6 / P29_LOW / TAIL_WEAK / KLOW / 3|19
small,1121,2242,OPEN_AT_FIRST_SURVIVOR / D0 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,0,0,0,0,0,0,30,0.6084186537923948,false,false,false,RESCUED,19|19 / D0 / P29_LOW / TAIL_WEAK / KLOW / 3|31;P|3
small,1122,2244,19|P / D28 / P29_LOW / TAIL_WEAK / KLOW,19|P,28,1,2,1,1,1,29,0.5879886948253735,false,false,false,RESCUED,19|P / DOTHER / P29_LOW / TAIL_WEAK / KLOW / P|31;3|3
small,1123,2246,OPEN_AT_FIRST_SURVIVOR / D12 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,12,0,0,0,0,0,6,0.12162197534203967,false,false,false,RESCUED,OPEN_AT_G0 / D0 / P29_LOW / TAIL_WEAK / KLOW / 
small,1124,2248,OPEN_AT_FIRST_SURVIVOR / D24 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,24,0,0,0,0,0,27,0.5471602040782672,false,false,false,RESCUED,P|3 / D24 / P29_LOW / TAIL_WEAK / KLOW / 3|31;7|3
small,1125,2250,19|P / D26 / P29_LOW / TAIL_WEAK / KLOW,19|P,26,1,2,1,1,1,28,0.5672817578655979,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3;7|P
small,1126,2252,OPEN_AT_FIRST_SURVIVOR / D6 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,6,0,0,0,0,0,3,0.060764817963598956,false,false,false,RESCUED,3|7 / D6 / P29_LOW / TAIL_WEAK / KLOW / 3|7
small,1127,2254,OPEN_AT_FIRST_SURVIVOR / D18 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,18,0,0,0,0,0,24,0.48599573640582167,false,false,false,RESCUED,7|7 / D18 / P29_LOW / TAIL_WEAK / KLOW / 3|31;5|3
small,1128,2256,P|31 / D20 / P29_LOW / TAIL_WEAK / KLOW,P|31,20,1,1,1,1,1,25,0.5061177963458472,false,false,false,RESCUED,7|P / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3;5|P
small,1129,2258,OPEN_AT_FIRST_SURVIVOR / D24 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,24,0,0,0,0,0,42,0.8500635283479605,false,false,false,RESCUED,OPEN_AT_G0 / D0 / P29_LOW / TAIL_WEAK / KLOW / 
small,1130,2260,OPEN_AT_FIRST_SURVIVOR / D12 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,12,0,0,0,0,0,21,0.4249247147889549,false,false,false,RESCUED,P|3 / D12 / P29_LOW / TAIL_WEAK / KLOW / 3|31;11|3
small,1131,2262,OPEN_AT_FIRST_SURVIVOR / D14 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,14,0,0,0,0,0,22,0.4450472195502753,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 3|3;11|P
small,1132,2264,P|31 / D18 / P29_LOW / TAIL_WEAK / KLOW,P|31,18,1,1,1,1,1,39,0.7887490389105363,false,false,false,RESCUED,3|11 / D18 / P29_LOW / TAIL_WEAK / KLOW / P|3;3|7
small,1133,2266,OPEN_AT_FIRST_SURVIVOR / D0 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,0,0,0,0,0,0,30,0.6065776798731546,false,false,false,RESCUED,11|11 / D0 / P29_LOW / TAIL_WEAK / KLOW / 3|19;5|3
small,1134,2268,19|31 / D4 / P29_LOW / TAIL_WEAK / KLOW,19|31,4,0,1,0,0,0,17,0.34364112886218673,false,false,false,RESCUED,11|5 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 19|31;3|3
small,1135,2270,P|31 / D6 / P29_LOW / TAIL_WEAK / KLOW,P|31,6,1,1,1,1,1,18,0.3637641326754609,false,false,false,RESCUED,5|5 / D6 / P29_LOW / TAIL_WEAK / KLOW / 19|3;3|P
small,1136,2272,19|P / D24 / P29_LOW / TAIL_WEAK / KLOW,19|P,24,0,1,0,0,0,27,0.5455096004430824,false,false,false,RESCUED,5|3 / D24 / P29_LOW / TAIL_WEAK / KLOW / 3|19;11|3
small,1137,2274,OPEN_AT_FIRST_SURVIVOR / D28 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,28,0,0,0,0,0,14,0.2827860898519561,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 7|31;3|3
small,1138,2276,P|31 / D0 / P29_LOW / TAIL_WEAK / KLOW,P|31,0,1,1,1,1,1,15,0.3029093984276243,false,false,false,RESCUED,3|17 / D0 / P29_LOW / TAIL_WEAK / KLOW / 7|3;3|P
small,1139,2278,OPEN_AT_FIRST_SURVIVOR / D24 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,24,0,0,0,0,0,42,0.8479346271257309,false,false,false,RESCUED,17|17 / D24 / P29_LOW / TAIL_WEAK / KLOW / 3|11;7|3
small,1140,2280,OPEN_AT_FIRST_SURVIVOR / D22 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,22,0,0,0,0,0,11,0.22202274379108197,false,false,false,RESCUED,17|7 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 11|31;3|3
small,1141,2282,OPEN_AT_FIRST_SURVIVOR / D24 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,24,0,0,0,0,0,12,0.24214629838420015,false,false,false,RESCUED,7|7 / D24 / P29_LOW / TAIL_WEAK / KLOW / 11|3;3|P
small,1142,2284,19|P / D18 / P29_LOW / TAIL_WEAK / KLOW,19|P,18,0,1,0,0,0,39,0.7867796382554051,false,false,false,RESCUED,7|3 / D18 / P29_LOW / TAIL_WEAK / KLOW / 3|11;5|3
small,1143,2286,OPEN_AT_FIRST_SURVIVOR / D10 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,10,0,0,0,0,0,20,0.40337643649207544,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 7|19;3|3
small,1144,2288,P|19 / D24 / P29_LOW / TAIL_WEAK / KLOW,P|19,24,0,1,0,0,0,27,0.5444229516463353,false,false,false,RESCUED,3|5 / D24 / P29_LOW / TAIL_WEAK / KLOW / 19|3;3|7
small,1145,2290,OPEN_AT_FIRST_SURVIVOR / D12 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,12,0,0,0,0,0,36,0.72571717666309,false,false,false,RESCUED,5|5 / D12 / P29_LOW / TAIL_WEAK / KLOW / 3|11;11|3
small,1146,2292,OPEN_AT_FIRST_SURVIVOR / D4 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,4,0,0,0,0,0,17,0.3426148401749274,false,false,false,RESCUED,5|31 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 11|19;3|3
small,1147,2294,OPEN_AT_FIRST_SURVIVOR / D18 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,18,0,0,0,0,0,24,0.4835717761381571,false,false,false,RESCUED,31|31 / D18 / P29_LOW / TAIL_WEAK / KLOW / 7|3;3|7
small,1148,2296,OPEN_AT_FIRST_SURVIVOR / D18 / P29_LOW / TAIL_WEAK / KLOW,OPEN_AT_FIRST_SURVIVOR,18,0,0,0,0,0,39,0.7856097632355058,false,false,false,RESCUED,31|3 / D18 / P29_LOW / TAIL_WEAK / KLOW / 3|7;11|3
small,1149,2298,31|P / D4 / P29_LOW / TAIL_WEAK / KLOW,31|P,4,1,1,1,1,1,32,0.6444435950794286,false,false,false,RESCUED,3|3 / DOTHER / P29_LOW / TAIL_WEAK / KLOW / 19|11;3|3
small,1150,2300,31|P / D12 / P29_LOW / TAIL_WEAK / KLOW,31|P,12,1,1,1,1,1,21,0.42281170642805344,false,false,false,RESCUED,3|P / D12 / P29_LOW / TAIL_WEAK / KLOW / 11|3;3|7
small,1151,2302,19|P / D24 / P29_LOW / TAIL_WEAK / KLOW,19|P,24,0,1,0,0,0,42,0.8454148658714101,false,false,false,RESCUED,OPEN_AT_G0 / D0 / P29_LOW / TAIL_WEAK / KLOW / 
